"News_name","News_url","News_News_text_name"
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","The AfD has done in Germany ""what all populists across Europe have been doing successfully, including Trump and Farage,"" according to Boehnke."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","""While the moderate and left try to sell hope, populists deal in fear,"" he said."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","Boehnke said there is a cross-section of German society who are not the typical poor, working-class but with a good income, who ""reached a point a couple of years ago where they didn't believe in the political system as it is anymore""."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","The AfD benefitted from this mood, which is particularly strong in eastern Germany, by saying: ""You are losers, everyone betrayed you, now they are letting migrants into the country but we will give you the good old days back,"" he added."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","In the formerly communist eastern states, three decades after the country's reunification, many voters still feel left behind and disadvantaged compared to the West, he cited as the catalyst for this feeling."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","Boehnke said social media played a huge role in the AfD gaining more support when it became more popular because many of these ""people stopped believing in the objectivity of news""."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","""They stopped reading public news and rely on social media, like YouTube or Facebook, as their only sources of information,"" he said."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","""The algorithms of these social platforms, as we know, work as such that the more you read specific news content, the more they offer you from this the more they offer you from this kind of source."""
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","In many East German cities and communities, AfD politicians are prevalent in local politics and in many cases, they are figures who enjoy local prestige."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","The party has concentrated on being in touch with people ""on the ground,"" according to Boehnke, which means in some smaller villages and towns in the East, AfD posters are the only ones that have been put up."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","Brandenburg is governed by a so-called red-red coalition consisting of the SPD, whose politician Dietmar Woidke has been prime minister since 2013, and the radical Left Party."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","In the 2014 state elections, the SPD performed best gaining 31.9% of the vote, followed by the CDU with 23%, the Left with 18.6%, the AfD with 12.2% and the Greens with 6.2%. Voter turnout in 2014 was only 47.9%."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","Saxony has a grand coalition of CDU and SPD, lead by CDU politician Michael Kretschmer who took charge in 2017 after the previous prime minister Stanislaw Tillich resigned when the AfD won more votes than the CDU in the federal elections."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","In the 2014 state elections, the CDU garnered 39.4% of votes, the Left won the second-most seats with 18.9%, ahead of the SPD’s 12.4%, followed by the AfD with 9.7%, and the Greens with 5.7%."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","Just days from election day, the SPD and AfD are neck and neck in Brandenburg, according to pollsters."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","Losing the state, which the SPD has run since German reunification in 1990, would intensify calls within the party for it to quit Merkel’s coalition and to rebuild in opposition following a nationwide slump in its support to below 15%."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","It is expected that the SPD and Left Party may start talks with the Greens to form a red-red-green coalition after the election."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","In Saxony, the CDU is still ahead despite a drop in the polls and has caught up with the AfD in recent weeks."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","Since the fall of communism, the state has been ruled by CDU prime ministers, so has been considered the ""home"" of Christian Democrats."
"Why are this weekend's state elections in Germany so significant?","https://www.euronews.com/2019/08/30/why-are-this-weekend-s-state-elections-in-germany-so-significant","However, the party's coalition partners, the SPD, have fallen further and further behind the Left and Greens in recent polls."
"Tatarstan brings in skills and investors","https://www.euronews.com/2019/08/30/focus-kazan-tatarstan-s-booming-capital",""
"Hyperloop ambitions, African free trade and licensing online influencers","https://www.euronews.com/2019/08/30/hyperloop-ambitions-african-free-trade-and-licensing-online-influencers",""
"Very realistic & very ambitious: Georgia's push toward Europe","https://www.euronews.com/2019/08/28/very-realistic-very-ambitious-georgia-s-push-toward-europe",""
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","Leaders of more than 40 countries were gathering in Warsaw on Sunday for ceremonies marking the 80th anniversary of the invasion of Poland and the outbreak of World War Two."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","Around 250 guests from around the world including presidents, prime ministers, parliamentary speakers, foreign ministers and special envoys are expected to attend the event, in the city’s Pilsudski Square, the site of the Tomb of the Unknown Soldier."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","US Vice President Mike Pence will replace Donald Trump, who has remained at home to oversee the response to the arrival of Hurricane Dorian."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","Changing borders Polish President Andrzej Duda said the anniversary was very relevant to modern-day Europe as he met his Ukrainian counterpart, Volodymyr Zelenskiy, on Saturday."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","""We must stress how very important it is that no one, in Europe or in the world, is allowed to change borders by force,” Duda said."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","The pair agreed that sanctions ought to continue against Russia until Ukraine regains the territory it lost in Moscow's 2014 annexation of Crimea."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","Zelenskiy said: ""Today, I have sincerely thanked Poland and the whole Polish nation for all the support given during this difficult time of Russian aggression.”"
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","Europe’s conflict September 1, 1939 marks the outbreak of World War Two, and the start of five years of Nazi occupation of Poland that led to the deaths of six million Polish citizens."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","Early on that day, a German battleship opened fire on a Polish fort in Westerplatte, near Gdansk, while air forces bombed the central city of Wielun, killing hundreds."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","At dawn on Sunday, Polish President Andrzej Duda and his German counterpart Frank-Walter Steinmeier will attend a remembrance service in Wielun."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","Polish Prime Minister Mateusz Morawiecki and European Commission Vice-President Frans Timmermans will take part in a ceremony in Westerplatte."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","Germany had agreed with the Soviet Union in secret to carve up Eastern Europe in the Molotov-Ribbentrop Pact."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","Its invasion from the west was followed on September 17, 1939 by invasion by Stalin’s Soviet Union."
"Leaders gather in Poland to mark 80th anniversary of Nazi invasion","https://www.euronews.com/2019/09/01/leaders-gather-in-poland-to-mark-80th-anniversary-of-nazi-invasion","In the meantime, Britain and France had declared war on Germany."
"Could a plant-based diet be making you dumb?","https://www.euronews.com/living/2019/08/30/could-a-vegan-diet-be-making-you-dumb",""
"Watch: Petrol bombs and tear gas as Hong Kong protests turn violent","https://www.euronews.com/2019/08/31/watch-live-hong-kong-police-fire-tear-gas-at-protesters","Petrol bombs were thrown and tear gas fired as protests in Hong Kong turned violent."
"Watch: Petrol bombs and tear gas as Hong Kong protests turn violent","https://www.euronews.com/2019/08/31/watch-live-hong-kong-police-fire-tear-gas-at-protesters","It came after thousands had marched in downtown Hong Kong amid heavy rain on Saturday."
"Watch: Petrol bombs and tear gas as Hong Kong protests turn violent","https://www.euronews.com/2019/08/31/watch-live-hong-kong-police-fire-tear-gas-at-protesters","It was the latest demonstration in a series of pro-democracy protests that have plunged the Chinese-ruled city into its worst political crisis in decades."
"Watch: Petrol bombs and tear gas as Hong Kong protests turn violent","https://www.euronews.com/2019/08/31/watch-live-hong-kong-police-fire-tear-gas-at-protesters","People took to the streets despite police attempts to block any large protests."
"Watch: Petrol bombs and tear gas as Hong Kong protests turn violent","https://www.euronews.com/2019/08/31/watch-live-hong-kong-police-fire-tear-gas-at-protesters","Demonstrators are marking five years since a Chinese government ruling effectively gave Beijing control over the candidates for Hong Kong's next leadership election."
"Watch: Petrol bombs and tear gas as Hong Kong protests turn violent","https://www.euronews.com/2019/08/31/watch-live-hong-kong-police-fire-tear-gas-at-protesters","Police arrested a number of prominent pro-democracy activists and three lawmakers on Friday, seeking to rein in a movement which started with anger over planned legislation allowing extraditions to mainland China. It soon broadened into calls for democracy amid fears China is squeezing Hong Kong's freedoms."
"In pictures: The best placards from UK parliament shutdown protest","https://www.euronews.com/2019/08/31/in-pictures-the-best-placards-from-uk-parliament-shutdown-protest",""
"Formula 2 driver Anthoine Hubert killed in race crash","https://www.euronews.com/2019/08/31/formula-2-driver-anthoine-hubert-killed-in-race-crash",""
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","The US has expressed concern over Georgian reports of a ""military buildup"" near the administrative boundary (ABL) line of the Russia-backed region of South Ossetia."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","Tbilisi said it had observed a ""mobilisation of military equipment and personnel"" in the separatist region after an ultimatum issued by the breakaway territory expired."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","Georgia warned on Friday of the risk of a ""serious confrontation"" with South Ossetia after it demanded that Georgian authorities remove a checkpoint on its disputed boundary."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","The US, Russia, and EU called for restraint after a demand from South Ossetia that Georgia dismantles a wooden observation post by August 30 went unmet."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","""We call on the Russian Federation to utilize all available channels to prevent further escalation of the situation along the ABL,"" a US State Department spokesperson said."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","""We express serious concern about the escalation of tension on the border of South Ossetia and Georgia,"" Russia's Ministry of Foreign Affairs said in a statement, urging ""the parties to exercise restraint""."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","Russia cited the ""backdrop of Tbilisi’s repeated refusal of Tskhinval’s proposal to begin negotiations on delimitation and demarcation of the border"" as the reason the ""South Ossetian side is forced to carry out all work on its engineering equipment unilaterally ... aimed at creating safe conditions for the life of the population, suppressing various incidents."""
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","""Over the past few months, Tbilisi has deliberately escalated tensions on the border through provocative campaigns and political propaganda campaigns supported by Western countries,"" it added."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","At a meeting of Incident Prevention and Response Mechanism (IPRM), mediated by the EU and the Organisation for Security and Co-operation in Europe (OSCE) on Thursday, South Ossetia demanded that Georgia dismantles the checkpoint before 5 am CEST on Friday, AFP cited one of the delegates at the meeting as saying."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","""If this condition is not met, the government (of South Ossetia) will take all legal measures to ensure the security of the South Ossetian people and protect the state border,"" South Ossetian delegate to the IPRM Yegor Kochiev said in televised remarks."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","Carl Hartzell, the EU's ambassador to Georgia, said early on Friday in a tweet that the ""confrontational language"" used at IPRM meeting was ""unacceptable."""
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","""We expect all sides to show maximum restraint and use their influence to ensure (the) situation doesn't escalate,"" he wrote."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","In the wake of spiralling tensions between Tbilisi and Moscow over Georgia's aspirations to join the EU and NATO, the disputed boundary line has become contentious."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","Read more Georgia wants to be a part of Europe, president tells Euronews"
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","Russia and Georgia fought a war in 2008, which claimed the lives of hundreds on both sides, over South Ossetia and Abkhazia, a further breakaway region."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","Read more Europe's forgotten war: The Georgia-Russia conflict explained a decade on"
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","After a French-mediated ceasefire put an end to the conflict, Russia recognised both South Ossetia and Abkhazia as independent states stationing permanent military bases there."
"Georgia reports 'military buildup' along border with South Ossetia","https://www.euronews.com/2019/08/31/georgia-observes-military-buildup-along-border-with-russia-backed-south-ossetia","Georgia and its partners in the West labelled the move an ""illegal occupation"" in an area that represents around 20% of Georgia's sovereign territory."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","Resistance to antibiotics is growing and could pose a greater threat to human survival than climate change, Britain's chief medical officer has warned."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","Dame Sally Davies says at least ten million people worldwide could die every year if antibiotic use is not decreased."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","The discovery of penicillin in the 1940s signalled the dawn of the antibiotic era and revolutionised therapeutic medicine forever."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","Antibiotics are compounds capable of fighting bacterial infections. Yet dangerous bacteria are becoming increasingly resistant to them."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","Antibiotic consumption in the past 20 years has increased dramatically, with the NHS reporting a rise of 65% in 76 countries across the world between 2000 to 2015."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","Overuse of antibiotics has serious consequences leading to an era where they do not work to fight disease anymore."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","Davies says antibiotic resistance is the biggest threat."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","""Like climate change, we humans are doing it to ourselves, but it could kill us before climate change does. It is a very important area. And we are underinvesting in sorting it out. It seems that humanity is not very good at sorting out a problem that's growing very slowly."""
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","She added: ""At least ten million could die every year if we don't get on top of this. And that is more than die at the moment of cancer and diabetes. So this would be a serious issue."""
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","She also expresses concern that potential post-Brexit deals with countries like the United States could allow very high levels of antibiotics to enter the food chain."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","""We should not be importing beef or other animals where antibiotics have been misused. And growth promotion is a misuse in my book because it leads to problems across the world,"" Davies says."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","The use of growth hormones in US beef has led to an EU ban on its import by member states."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","In the US, 70% of all antibiotics are consumed by farm animals according to the Food and Drug Administration."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","Strict EU regulations on farming have led to a significant decrease in antibiotic use by the UK animal sector, including a dramatic drop in antibiotic use in chickens."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","Davies' concerns are echoed by the Chief Executive Officer of the UK's Soil Association, Helen Browning."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","In the UK, the preventive use of antibiotics by organic farmers is not allowed."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","""If we do the wrong trade deals with the (United) States, we could end up bringing in meat and dairy products that come from systems where they are using many times more antibiotics than we are here,"" Browning says."
"'Antibiotic resistance could kill us before climate change'","https://www.euronews.com/2019/08/30/antibiotic-resistance-could-kill-us-before-climate-change-says-uk-health-chief","The US government says it wants to negotiate a trade deal with the UK within a year of it leaving the European Union."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Accusations of sexual harassment against opera star Placido Domingo did not stop the audience at Salzburg Festival giving the Spaniard a standing ovation."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","He played to a packed room in Verdi's opera ""Luisa Miller"" on Sunday — his first show since nine women accused him of sexual harassment."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Read more: Opera star Placido Domingo accused of sexual assault and harassment dating back three decades"
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Eight singers and one dancer have spoken out against the opera star, who denies the allegations."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Domingo's welcome in Salzburg comes in strong contrast to the US — San Francisco Opera and the Philadelphia Orchestra cancelled concerts with the singer."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""Though the alleged incidents reported did not take place at San Francisco Opera, the Company is unable to present the artist on the War Memorial Opera House stage,"" the former wrote in a statement as it cancelled a show."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Euronews spoke to two opera singers who have worked with Domingo as well as an opera student who has experience in the industry — their names have been changed due to their wish to remain anonymous."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Lydia* is from Asia and works in an Italian opera house. She worked with Domingo and met him twice privately."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""He's a bit of a womaniser, but he's funny and it did not bother me,"" she told Euronews."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""Domingo is like opera's Michael Jackson — he's more powerful than others,"" she said."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Emily*, a professional opera singer since 2003, who has worked in a London house since 2011, was of a different opinion, saying: ""He's a gentleman."""
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""He is a very sweet man. I had a nice conversation with him about music, his thoughts and what he wants to do in America. He is very generous and so extremely talented."""
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Emily said she hasn't had a negative experience with either Domingo or any other colleagues."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""I talked to him personally backstage, in our office, but in a very professional way. I talk to a lot of artists, some of them are a little friendlier and more involved, but it's always 100% professional,"" she told Euronews."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""Some may have different barriers to you, but in general, they are all very respectful and professional. Remember, we are used to a lot more physical contact in this industry than in other professions."""
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Someone has to hold your hand, your arm or put their arms around you — these situations are commonplace, but in other jobs, they are not,"" she explained."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Sarah* is an aspiring opera singer in her last year of training at a German university. She knows about unpleasant situations for singers and attacks."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""Many in positions of power are bad-tempered, and the way that they react when they are rejected is questionable,"" she said. ""A director once told us that you can refuse nude scenes, but it does not go down well."""
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Lydia echoed this sentiment: ""Others that have not been talked about are far worse than him (Domingo),"" she said. ""Most of the time agents ask for your phone number during auditions and it's hard to refuse important managers, especially foreigners."""
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","The hashtag #MeToo stems from a 2018 campaign by actress Alyssa Milano in which she encouraged women to share their experiences of sexual harassment or abuse."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Only now has the movement spilt over into the opera world."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","Many would not dare say anything because of the competitive nature of the business, according to Sarah."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""Unfortunately, there are too many soloists and no union for them, and I think there are many who do not dare to speak out,"" she said."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","The reason? Many have no contract, working as freelancers they rely on the favour of agents and directors."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""It's a tricky business,"" said Emily. She believes that in the opera industry it is even harder than other similar industries because roles are clearly gendered. ""You cannot give a man's role to a woman or vice versa,"" she explained."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""I do not think our industry is different, there are people like this everywhere (who use their positions of power to exploit others). I'm glad that women are coming forward, that they want to be heard and seen and I'm sure this is something (sexual harassment) that still exists but I have no experience with it,"" explained Emily."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","While US opera houses cancelled his shows, several Spanish singers have publicly sided with Domingo and he been warmly received in Hungary as well as Austria."
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""I think he is a very straightforward person,"" said Emily. ""If it turns out that there is overwhelming evidence to support the allegations, it's a real shame."""
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""He has been an important part of the opera world for many, many years, and is much respected and loved by many, and I think the opera world is saddened to see these allegations have been made."""
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""Until there has been a proper trial, he should be able to continue his career and his life,"" she added. ""It's unfair to throw him in front of a bus just because someone says something that has not been properly investigated."""
"Opera singers on sexual assault allegations facing Placido Domingo","https://www.euronews.com/2019/08/30/opera-singers-on-sexual-assault-allegations-facing-placido-domingo","""It is really harmful to him and his career, and I support the European houses that support him."""
